business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
1_XieTGcu829D7eN_cHiow,"""Villa Deli""",,"""15610 N 35th Ave""",Phoenix,AZ,85053,33.627324,-112.134581,4,74,0,Delis;Pizza;Restaurants;Food;Desserts
10Ft6GZPvoZyRWi1bVo3Rw,"""Subway""",,"""1855 W Greenway Rd, Ste 125""",Phoenix,AZ,85023,33.6250826,-112.0989751,4,4,1,Food;Sandwiches;Fast Food;Restaurants
14O6gNqpd3bcnIAHPFT58g,"""Salute Ristorante Italiano""",,"""13226 N 7th St""",Phoenix,AZ,85022,33.606332,-112.066095,4,78,0,Nightlife;Bars;Italian;Local Flavor;Restaurants;Comfort Food;Cocktail Bars;Yelp Events
17K0u4eyrm5rZBo5FybQtA,"""Azool Grill""",,"""3134 W Carefree Hwy""",Phoenix,AZ,85086,33.8000386,-112.1282388,3,69,1,American (Traditional);Restaurants
19f_Hyq38r6ycACRw-JG6w,"""Lydia's La Canasta Mexican Food""",,"""2501 W Van Buren St""",Phoenix,AZ,85009,33.4509078,-112.1133736,4,33,1,Restaurants;Buffets;Mexican;Breakfast & Brunch
19LQmaLOi22V5RrI3eB5lA,"""Pho Binh Minh""",,"""4141 N 35th Ave, Ste 11""",Phoenix,AZ,85017,33.4963072,-112.133564,4,35,1,Vietnamese;Restaurants
1AYcrBPjJdwcYUivLj8lDg,"""Two Hippies Pizza and Burger Joint""",,"""4034 N 24th St""",Phoenix,AZ,85016,33.4942481,-112.0304897,2.5,8,0,Restaurants;Burgers;Pizza
1b8d2CqGcfF3Hz0vixQSUQ,"""Taqueria Tepehuaje""",,"""4602 S Central""",Phoenix,AZ,85041,33.4048582,-112.07362,5,5,1,Restaurants;Food Trucks;Mexican;Street Vendors;Food
1buqH6E5R2jPOrTQDF6sFQ,"""Jack-In-the Box""",,"""3455 W McDowell Rd""",Phoenix,AZ,85009,33.4656737,-112.134034,2,4,1,Desserts;Restaurants;Food;Breakfast & Brunch;Burgers
1bxJcRAF-2wDY-QbiTCqPQ,"""Mariscos Vuelve a La Vida""",,"""1602 E Roosevelt St""",Phoenix,AZ,85006,33.4596905,-112.0462108,3.5,14,0,Seafood;Mexican;Restaurants
1C2SZ3IljVQj1tJim1wCVg,"""Hamburger Yumi Yum""",,"""12TH St And Indian School""",Phoenix,AZ,85006,33.4729489,-112.0476466,5,8,1,Food Trucks;Restaurants;Burgers;Food;Street Vendors
1C7mPT-9mFihyZq8-qLxgw,"""Ichi Ban Japanese Restaurant & Sushi""",,"""2815 N Central Ave""",Phoenix,AZ,85004,33.4793412,-112.0736877,3,61,0,Sushi Bars;Restaurants;Japanese
1cl8ti5S8cJLHGetUe_s6w,"""Bubba Phatz""",,"""610 E Roosevelt St""",Phoenix,AZ,85004,33.4586895,-112.0671875,3,5,0,Restaurants;Barbeque
1CqDdPrrb0xvQpgu7fhI5w,"""P.F. Chang's""",,"""2420 W Happy Valley Rd""",Phoenix,AZ,85085,33.7133926,-112.111333,3.5,188,1,Gluten-Free;Chinese;Restaurants;Asian Fusion
1DdkhCSmKDgFmilXS9SZEA,"""El Pacifico Restaurante Y Pescaderia""",,"""3311 N 16th St""",Phoenix,AZ,85016,33.4862211,-112.047383,3.5,32,1,Seafood;Mexican;Restaurants
1Dfx3zM-rW4n-31KeC8sJg,"""Taco Bell""",,"""2450 E Indian School Rd""",Phoenix,AZ,85016,33.4951993,-112.0285867,3.5,15,1,Restaurants;Mexican;Fast Food;Tex-Mex
1Ds8V2c7LlwSAA3O-9f4cA,"""McDonald's""",,"""1850 S 7th St""",Phoenix,AZ,85004,33.4297449,-112.065708,2.5,7,1,Restaurants;Fast Food;Burgers
1DswS8btQKkWFyTUZlcgCQ,"""Taco Bell""",,"""34906 N Valley Parkway""",Phoenix,AZ,85086,33.801046,-112.130346,4,12,1,Restaurants;Fast Food;Tex-Mex;Mexican
1dX0u7zsjizDvatHEutHdQ,"""Lenny's Burger""",,"""2545 W Glendale Ave""",Phoenix,AZ,85051,33.5382419,-112.1146912,4,110,1,Restaurants;Burgers
1E1Qp9HWSZmqruir3sTeKw,"""The Greek Pita""",,"""2737 W Thunderbird Rd, Ste 108""",Phoenix,AZ,85053,33.609811,-112.119194,4,136,1,Mediterranean;Restaurants;Greek
1ePxLE7eU4kRoags_ytAAg,"""Qdoba Mexican Grill""",,"""12005 N Tatum Blvd, Ste 109""",Phoenix,AZ,85028,33.5958474,-111.9804707,3,62,0,Restaurants;Mexican
1f_-jV4oJsiNSgpy8SaF8g,"""The Nile Cafe""",,"""610 E Roosevelt St""",Phoenix,AZ,85004,33.4588994,-112.0662616,3.5,11,0,Mediterranean;Greek;Restaurants
1F4T9e6bRFwL11wnNxW4Ng,"""Panda Express""",,"""3923 E Thomas Rd""",Phoenix,AZ,85018,33.48005656,-111.9978388,2.5,27,1,Chinese;Fast Food;Restaurants
1GoI8TV5ngDEqoTmDK6Iow,"""Ajo Al's Mexican Cafe""",,"""5101 N 16th Rd""",Phoenix,AZ,85009,33.5112969,-112.0470727,3.5,152,1,Mexican;Restaurants
1GWJWh9WGytmkXKdkXx6Hw,"""Subway""",,"""2835 N 16th St, Ste 5""",Phoenix,AZ,85006,33.4792,-112.0468171,2.5,10,1,Sandwiches;Fast Food;Restaurants
1jasd5ZhHsS8CLGv34YEow,"""7th Heaven Eatery""",,"""2501 E Camelback Rd""",Phoenix,AZ,85016,33.5093706,-112.0273984,2.5,7,0,Restaurants;American (New)
1JF9TbJ2d5hH8xsQvvklHg,"""Irma's Kitchen""",,"""906 N 15th Ave""",Phoenix,AZ,85007,33.4579187,-112.0915077,4.5,192,1,Mexican;Burgers;American (New);Restaurants;Breakfast & Brunch
1JmSxEQZQn1AitoNHxvHBQ,"""Dairy Queen""",,"""4751 E Warner Rd""",Phoenix,AZ,85044,33.33048237,-111.981229,3,24,1,Fast Food;Ice Cream & Frozen Yogurt;Restaurants;Food
1k53JbU9dNU0NvyBYKLhNw,"""Souper Salad""",,"""4605 E Cactus Rd""",Phoenix,AZ,85032,33.5989263,-111.9814759,2.5,5,0,Buffets;Salad;Restaurants
1kDS1homhHy0gr5N95oGzw,"""The Purple Turtle""",,"""4105 N 51st Ave, Ste 157""",Phoenix,AZ,85031,33.49534948,-112.1661592,3,25,1,Sports Bars;Chicken Wings;Restaurants;Nightlife;Bars;Burgers
1ku0t5u7dCAE0g-pZDQdAw,"""In-N-Out Burger""",,"""4840 N 20th St""",Phoenix,AZ,85016,33.5073003,-112.0396049,4,62,1,Burgers;Fast Food;Restaurants
1-L3RfFTq4tA0kl73K1l0g,"""MAD Greens - Central Ave & Camelback""",,"""5120 North Central Ave, Ste 2""",Phoenix,AZ,85012,33.511946,-112.074146,4,48,1,Wraps;Juice Bars & Smoothies;Vegetarian;Food;Gluten-Free;Restaurants;Salad
1lAV0CZdveG9tYlZZfWjCA,"""Krispy Kreme Doughnuts""",,"""3201 W Indian School""",Phoenix,AZ,85017,33.49461084,-112.1277843,2.5,35,1,Restaurants;Donuts;Food;Breakfast & Brunch;Coffee & Tea
1LdvubOnn7Uf_xDpc5JcMA,"""Indian Paradise""",,"""1546 W Bell Rd""",Phoenix,AZ,85023,33.640558,-112.093723,3,3,0,Indian;Restaurants
1LM9PRDlmBpIgBKdAAWIZA,"""Coney Island Grill""",,"""16 W Adams St""",Phoenix,AZ,85003,33.4493297,-112.0739934,3.5,31,0,Hot Dogs;Restaurants;Greek;Burgers;American (Traditional);Mediterranean
1mkDrJRu3VABKy95gxD-Hg,"""Charlie D's Catfish & Chicken""",,"""1153 E Jefferson St""",Phoenix,AZ,85034,33.446778,-112.056714,4.5,7,0,Soul Food;Restaurants;American (Traditional);Seafood
1muT5zEqoC4qp9ms08qJtQ,"""Ginos East Chicago""",,"""3626 E Indian School Rd""",Phoenix,AZ,85018,33.49553969,-112.0029777,3,210,1,Restaurants;Pizza;Italian;Sandwiches;Salad
1ofuWPYnHDp01c11BQog9w,"""Pizza Hut""",,"""3602 W Camelback Rd""",Phoenix,AZ,85019,33.5097421,-112.1365527,2.5,12,1,Italian;Chicken Wings;Restaurants;Pizza
1PnhX9SNMX71LPFD7-IqXg,"""Country Boys Restaurant #110""",,"""3508 W Cactus Rd""",Phoenix,AZ,85029,33.599047,-112.134314,3,48,1,Diners;Restaurants
1Q_VjzXaq8Ad4rvSVOWpcg,"""Mimi's Cafe""",,"""4901 E Ray Rd""",Phoenix,AZ,85044,33.3194684,-111.9777184,3,46,0,Breakfast & Brunch;Restaurants;American (Traditional)
1r9lpt5r9l4uJxLLyt6QBw,"""McDonald's""",,"""2845 W Thunderbird Rd""",Phoenix,AZ,85053,33.6103674,-112.1202385,2,31,1,Burgers;Fast Food;Restaurants
1r9xmPVZqsiTNQr_FAcs8w,"""Mary Coyle Ol' Fashion Ice Cream""",,"""5823 N 7th St""",Phoenix,AZ,85014,33.5225975,-112.064992,4,78,1,American (Traditional);Restaurants;Ice Cream & Frozen Yogurt;Food
1rbb8ntTOpSolQv60CGcsQ,"""Ming's Pagoda""",,"""12019 N 19th Ave""",Phoenix,AZ,85029,33.595369,-112.099013,3.5,66,1,Restaurants;Chinese
1rebduwtmrHQhl32djRS7A,"""McGurkee's Italian Kitchen""",,"""2822 N 15th Ave""",Phoenix,AZ,85007,33.4801488,-112.0916666,4.5,149,1,Restaurants;Italian;Greek;Sandwiches
1s28O8UuTAmJb5IDz3MY3w,"""La Huasteca Mexican Foods""",,"""3517 W Camelback Rd""",Phoenix,AZ,85019,33.5091908,-112.1349172,4,10,1,Restaurants;Mexican
1SlvPOQ39vZa9vyeOTiAUA,"""Aya & Peilas""",,"""1750 W Van Buren St""",Phoenix,AZ,85007,33.4514843,-112.0976666,3,4,0,Restaurants;Mexican
-1UMR00eXtwaeh59pEiDjA,"""Matt's Big Breakfast""",,"""3800 E Sky Harbor Blvd, Terminal 4, Gate B5""",Phoenix,AZ,85034,33.43693399,-111.9966364,3.5,325,1,Food;Breakfast & Brunch;Sandwiches;Bars;Cocktail Bars;Nightlife;Restaurants
1vHn0CGk7h4UOuOnFmnDTQ,"""Cafe Afify""",,"""4220 W Summit Walk Ct, Ste 1202""",Anthem,AZ,85086,33.8701661,-112.1512485,3,7,0,Greek;Restaurants;Mediterranean
1WBkAuQg81kokZIPMpn9Zg,"""Charr An American Burger Bar""",,"""777 E Thunderbird Rd, Ste 107""",Phoenix,AZ,85022,33.60731,-112.063404,3,232,1,Burgers;Restaurants
1wBKFqiR3vN4-6lmwBGXAQ,"""DJ's Fish and Chips""",,"""6260 S 35th Ave""",Phoenix,AZ,85041,33.388368,-112.1336382,4,6,0,Restaurants;Fish & Chips
1YBpnyR_VlJNjrUzNVXYDQ,"""Mr Submarine""",,"""3306 N 24th St""",Phoenix,AZ,85016,33.48760819,-112.0301229,4,12,1,Salad;Restaurants;Sandwiches
1Yk-GnszDT9g1E1jnD1sIw,"""Mr Leno""",,"""8430 W McDowell Rd""",Phoenix,AZ,85037,33.4657169,-112.2416233,3.5,36,1,Restaurants;Mexican
1ytwQT_hlhoxvgDzts4Osg,"""Panera Bread""",,"""21001 N Tatum Blvd""",Phoenix,AZ,85050,33.676354,-111.9736513,2,5,0,Restaurants;Soup;Sandwiches;Salad
1zH3_Agw8CTgSmKgg4JNmg,"""Yasda Bento""",,"""18 W Adams St""",Phoenix,AZ,85003,33.4494906,-112.0741197,3.5,65,1,Restaurants;Korean;Noodles;Japanese
2-_HV0XUYK64OylB5J4i6A,"""MOD Pizza""",,"""4025 E Chandler Blvd, Ste 74""",Phoenix,AZ,85048,33.30479012,-111.9941942,4,67,1,Fast Food;Pizza;Restaurants
2_jWcWOew5DA6wR7_eH36Q,"""Papa Murphy's""",,"""6825 North 16th Street, Suite 7""",Phoenix,AZ,85016,33.537386,-112.046433,4,22,1,Pizza;Restaurants
24IRm_qaeKN5gFVdPb_s8g,"""Taco Bell""",,"""7449 W Indian School Rd""",Phoenix,AZ,85033,33.494685,-112.219465,3,4,1,Fast Food;Tex-Mex;Restaurants;Mexican
24MgaUT4TWO3_kZQlBu8sw,"""Chipotle Mexican Grill""",,"""21001 N Tatum Blvd, Ste 18-1100""",Phoenix,AZ,85050,33.67481348,-111.9753262,2.5,26,1,Fast Food;Mexican;Restaurants
24Td_CQH1bonWKff1rt2vg,"""Matt's Big Breakfast""",,"""3118 E Camelback Rd""",Phoenix,AZ,85016,33.51103206,-112.0152789,4,226,1,Breakfast & Brunch;Restaurants
25c15dEPrBrWr4tR1r6sTg,"""Takamatsu""",,"""4214 W Dunlap Ave""",Phoenix,AZ,85051,33.5679274,-112.1495757,3.5,224,1,Japanese;Restaurants;Korean
25qudn87oiNYg8jnoi4d1A,"""Red Brick Pizza""",,"""2170 E Baseline Rd, Ste 134""",Phoenix,AZ,85042,33.3778368,-112.0358954,3,18,0,Pizza;Restaurants
2a2E-Ev1TLw8PP_2auwuIg,"""Mad Chef Gastropub""",,"""3941 E Chandler Blvd""",Phoenix,AZ,85048,33.3050646,-111.9985862,3,25,0,Restaurants;Gastropubs
2ADoawEfSAZpnQSwVEo5Ig,"""Sonic Drive-In""",,"""17238 N 19th Ave""",Phoenix,AZ,85023,33.6426268,-112.1003364,2,15,1,Fast Food;Restaurants;American (Traditional)
2aVQu4wnptrFM_kxDhhPIg,"""Freshly""",,"""610 South 56th Ave""",Phoenix,AZ,85043,33.4424369,-112.1814466,2.5,151,1,Gluten-Free;Food;Food Delivery Services;Restaurants
2bXyG9i01EjS9ttdnXToDw,"""T-Bone Steakhouse""",,"""10037 S 19th Ave""",Phoenix,AZ,85041,33.35399999,-112.0994553,3.5,146,1,Steakhouses;Restaurants
2cnkFsZCMp2iVEzrkj2QAw,"""Church's Chicken""",,"""2242 E Broadway Rd""",Phoenix,AZ,85040,33.4071598,-112.0324525,2,5,1,Restaurants;Chicken Wings
2DmTw0k3bcXuHdAyxO_bkw,"""Tryst Cafe""",,"""21050 N Tatum Blvd""",Phoenix,AZ,85050,33.677854,-111.978579,3.5,498,1,Breakfast & Brunch;Food;Cafes;Diners;Coffee & Tea;Restaurants
2DUdvdQE8FOxCHHp59HHzw,"""Bertha's Café""",,"""3134 E Indian School Rd""",Phoenix,AZ,85018,33.49586001,-112.0147426,4.5,352,1,Food;Breakfast & Brunch;Sandwiches;Restaurants;Bakeries
2eWOFDYAfYdFIyxZEEcnAw,"""Starbucks""",,"""650 E Osborn Rd""",Phoenix,AZ,85013,33.4876177,-112.0828244,2,5,1,Restaurants;Coffee & Tea;Cafes;Food
2F2xrnxCJ_WdXfWGxJcn_g,"""Little Caesars""",,"""3202 E Greenway Rd""",Phoenix,AZ,85032,33.6264184,-112.0132464,2,10,1,Restaurants;Pizza
2FfZUyA82YhQCjWNiqDCzQ,"""Lenny's Burger Shop""",,"""2825 N Central Ave""",Phoenix,AZ,85012,33.4797818,-112.0732757,3.5,215,1,Restaurants;Burgers;Diners
2fY8CEOjXUkIBz3cgXZJQQ,"""Jack in the Box""",,"""620 E Buckeye Rd""",Phoenix,AZ,85004,33.4372015,-112.0656044,2,7,1,Fast Food;Restaurants
2g4ZTD3ePNSbDAvh6qAOKQ,"""Los Reyes De La Torta""",,"""9230 N 7th St""",Phoenix,AZ,85020,33.5708402,-112.0656524,4.5,591,1,Asian Fusion;American (New);Seafood;Burgers;Mexican;Restaurants
2G8YLx7J8du260jFNjIjZQ,"""Gorditas El Tio""",,"""3202 E Greenway Rd""",Phoenix,AZ,85032,33.6272318,-112.0121147,3.5,51,1,Restaurants;Mexican
2GEr8-FpENQQPdmCrIWMYw,"""Funky Food Shack""",,"""1722 W Vanburen""",Phoenix,AZ,85007,33.45137456,-112.0967077,4,9,0,Restaurants;Pizza;Salad;Sandwiches
2gI7dlktBQXPZiuOW-HWvw,"""Li's Bowl""",,"""6260 S 35th Ave""",Phoenix,AZ,85041,33.389415,-112.1342525,3.5,119,1,Chinese;Restaurants;Chicken Wings;Sushi Bars
2GryItAj3e0uOQ5m42-wDg,"""Mayuri Palace""",,"""2410 W Bell Rd""",Phoenix,AZ,85023,33.6401217,-112.1116606,3.5,93,0,Buffets;Restaurants;Indian;Diners
2GtIC6u4hVneccWfTlOxHQ,"""Hong Kong Gourmet Buffet""",,"""4909 E Chandler Blvd""",Phoenix,AZ,85048,33.3039011,-111.9784087,3,178,0,Buffets;Sushi Bars;Food;Seafood;Fast Food;Chinese;Ice Cream & Frozen Yogurt;Restaurants;Asian Fusion;Japanese
2gzB4EE7B_QEFWZtJTG4dA,"""Stella""",,"""3160 E Camelback Rd""",Phoenix,AZ,85016,33.51135,-112.0134853,3.5,60,0,Nightlife;Italian;Restaurants;Bars;American (New)
2IHmggMLM-hDq4dFmwgzDw,"""Streets of New York""",,"""16838 N 7th St""",Phoenix,AZ,85022,33.6388923,-112.0661717,3.5,72,1,Restaurants;Sandwiches;Pizza;Italian
2iLeiQ4OCJVwfodR9egMag,"""Lucky Strike""",,"""50 W Jefferson St, Ste 240""",Phoenix,AZ,85003,33.4474844,-112.0746303,3.5,207,1,Lounges;American (New);Restaurants;Bowling;Bars;Active Life;Nightlife
-2isRNVb6PDuBagELL5EBw,"""Taco Bell""",,"""3507 W. Peoria Ave.""",Phoenix,AZ,85029,33.58171309,-112.1359008,3,20,1,Fast Food;Restaurants;Tex-Mex;Mexican
2JUDgnmoLDxD97gqmand9Q,"""Chipotle Mexican Grill""",,"""1660 E Camelback Rd, Ste 185""",Phoenix,AZ,85016,33.5103868,-112.046262,3,125,1,Mexican;Restaurants;Tex-Mex;Fast Food
2JV0xGXsszojof2BuEt_hw,"""Gallagher's""",,"""751 E Union Hls Dr""",Phoenix,AZ,85024,33.6536099,-112.0637743,3,65,1,Sports Bars;American (Traditional);Restaurants;Bars;Nightlife
2jx_SaBzvIdIwul4JoY9IA,"""China Restaurant""",,"""4709 E Southern Ave""",Phoenix,AZ,85042,33.3923824,-111.9802861,3.5,44,1,Chinese;Restaurants
2KIlQsIHwYMkuwA0T4OKrw,"""Pizza Hut""",,"""8225 W Indian School Rd, Ste 1""",Phoenix,AZ,85033,33.4937004,-112.2363687,2,12,1,Restaurants;Pizza;Italian;Chicken Wings
2kpbPYMjEbi-VIJ5mAOX0w,"""Bon Appetit Restaurant""",,"""6037 N 7th St""",Phoenix,AZ,85014,33.5248868,-112.0648474,3.5,3,0,Restaurants;Kosher
2nbibYLTR96Nr2nk-1spdw,"""Church's Chicken""",,"""1546 E Roosevelt St""",Phoenix,AZ,85006,33.4590119,-112.0479383,3.5,3,1,Restaurants;Fast Food
2NiBvT5zL272IRcxru_x9A,"""La Bocca Wine Bar & Urban Kitchen""",,"""5415 E High St, Ste 127""",Phoenix,AZ,85054,33.6753922,-111.9642661,4,236,1,Nightlife;Bars;Italian;Wine Bars;Mediterranean;Pizza;Restaurants
2OKh-3ToognFAccCFAFJVg,"""Brennan's Pub & Grub""",,"""3510 E Bell Rd""",Phoenix,AZ,85032,33.641301,-112.006681,3.5,53,1,Bars;Restaurants;Nightlife;Irish;Sports Bars;American (Traditional);Pubs
2OkYkQRItlqbKw9Mz7flCA,"""Julio G's Tatum""",,"""12631 N Tatum Blvd""",Phoenix,AZ,85032,33.600769,-111.978772,3.5,107,1,Restaurants;Mexican
2oQuTgkhY7QlVdfMa8cHgA,"""The Cupcake Cafe""",,"""""",Phoenix,AZ,85016,33.5106684,-112.029752,5,35,1,Cafes;Cupcakes;Custom Cakes;Bakeries;Food;Restaurants;Desserts
2p346MdyPISpZ2k-h0GSqg,"""Flaming Wok""",,"""7611 W Thomas Rd""",Phoenix,AZ,85033,33.4765,-112.224647,4,6,1,Chinese;Restaurants
2QcPbyRAw79poY9OKP3hfg,"""Tu DO Restaurant""",,"""7828 N 19th Ave, Ste 6""",Phoenix,AZ,85021,33.551961,-112.100102,2.5,10,0,Vietnamese;Restaurants
2RuvkPdXF_PZI9UT0YfM1w,"""Great American Grill""",,"""3422 E Elwood St""",Phoenix,AZ,85040,33.415037,-112.007605,2.5,3,1,Restaurants;American (Traditional)
2SHu52w_w4Z4ACq-vx3a-Q,"""Chili's""",,"""2612 N 75th Ave""",Phoenix,AZ,85035,33.476793,-112.221174,2,45,1,Bars;Restaurants;Tex-Mex;Nightlife;American (Traditional)
2skQeu3C36VCiB653MIfrw,"""Bootleggers Modern American Smokehouse""",,"""3375 E Shea Blvd""",Phoenix,AZ,85028,33.581757,-112.008454,4,465,1,Barbeque;Smokehouse;American (Traditional);Bars;Nightlife;Food;Restaurants
2tC8oReqFUT0_uVQ3kHePA,"""Überrito""",,"""4912 E Shea Blvd, Ste 108""",Phoenix,AZ,85028,33.58361707,-111.9761374,4,118,1,Fast Food;Mexican;American (Traditional);Restaurants
2TZl160uaMAg1cr8KFbk8Q,"""Machete Azteca Estilo DF""",,"""6709 W Indian School Rd""",Phoenix,AZ,85033,33.4944564,-112.2039129,3,6,1,Restaurants;Mexican
2v-8QQfMLX2PCz-0S6gISQ,"""Papa John's Pizza""",,"""3441 W Northern Ave""",Phoenix,AZ,85051,33.5528695,-112.1337118,2.5,7,1,Pizza;Restaurants;Fast Food
2vu5RPLxvAqY0PK5olT7QQ,"""Five Guys""",,"""16900 N Tatum Blvd, Ste 100""",Phoenix,AZ,85032,33.6396352,-111.9778682,3,31,1,Restaurants;American (Traditional);Fast Food;Burgers
2W7ATgSmo2hnTM3e8081VA,"""The Lobby Grill""",,"""8000 S Arizona Grand Pkwy""",Phoenix,AZ,85044,33.37370337,-111.9704369,2.5,54,1,American (New);Restaurants
2WErPL5DZKuYpQDRjC49nw,"""Golden Panda""",,"""13849 N 19th Ave""",Phoenix,AZ,85023,33.612328,-112.0992761,4,6,0,Chinese;Fast Food;Restaurants
2X07EuED0jY5C5hKQovfBA,"""Cafe At Desert Ridge""",,"""20910 N Tatum Blvd, Ste 100""",Phoenix,AZ,85050,33.67473521,-111.9800634,4,41,0,Restaurants;Tapas/Small Plates;Cafes;Breakfast & Brunch;Salad;American (New);Diners
2xMKHQP1TVGB-_62gDOzDg,"""El Nopalito""",,"""2831 N 24th St""",Phoenix,AZ,85008,33.4796892,-112.0297946,3.5,68,1,Fast Food;Restaurants;Mexican
2Yq-Y-tDroP7mdDfcWJLCQ,"""Tacos Atoyac""",,"""1830 W Glendale Ave""",Phoenix,AZ,85021,33.53864,-112.098273,4.5,317,0,Mexican;Restaurants
2z7xERz1Nonyw8Kjr4SffA,"""Santa Madre Taco Shop""",,"""4539 E Thomas Rd, Ste 105""",Phoenix,AZ,85018,33.47987117,-111.983118,4.5,114,1,Restaurants;Seafood;Mexican
2zBCxn7_jHcfxoSjBdHJ3A,"""Breadcrafters Bakery & Cafe""",,"""12635 N Tatum Blvd""",Phoenix,AZ,85032,33.60092215,-111.9786945,4,180,1,Food;Restaurants;Bakeries;Sandwiches;Salad
3_A59jPniLD5ViVuKMYpJw,"""Acacia Cafe""",,"""3701 E Indian School Rd""",Phoenix,AZ,85018,33.494927,-112.001969,4,217,0,Restaurants;Sandwiches;Food;Breakfast & Brunch;Coffee & Tea
30PzafMyWvh5fYZ8yV_qBg,"""Lunch Box""",,"""2539 W Bethany Home Rd""",Phoenix,AZ,85017,33.52372668,-112.1138746,3,45,1,Restaurants;Mexican;Breakfast & Brunch;American (Traditional);Diners
30xoqX9VRA_hH5x1QgONEA,"""Sano Brick Pizza""",,"""2170 E Baseline Rd, Ste 134""",Phoenix,AZ,85042,33.3778514,-112.0358955,4,19,0,Restaurants;Pizza;Italian
333W59XcrXZsJlnBAAx5mQ,"""La Piñata""",,"""5521 N 7th Ave""",Phoenix,AZ,85013,33.5173987,-112.0820298,4,183,1,Mexican;Food;Nightlife;Desserts;Bars;Restaurants
33yClygMVQZb5y9WgOCHLA,"""Zam Zam World Foods""",,"""1638 N 40th St""",Phoenix,AZ,85008,33.4669617,-111.9959631,4,34,0,Specialty Food;Food;Grocery;Restaurants;Ethnic Food;Imported Food;Indian;Halal
34VuBMNaG9nJiyqsnoEgPg,"""Nori Sushi""",,"""21001 N Tatum Blvd, Ste 48""",Phoenix,AZ,85050,33.67623116,-111.971345,4,335,1,Bars;Asian Fusion;Lounges;Nightlife;Restaurants;Sushi Bars
355zerURpj4IMs2no238_A,"""Pei Wei""",,"""267 E Bell Rd, Ste 1""",Phoenix,AZ,85022,33.64020465,-112.0709324,2.5,117,1,Asian Fusion;Fast Food;Gluten-Free;Chinese;Restaurants
358UeNvBBE03JKX3u2FtLQ,"""Jason's Deli""",,"""10217 N Metro Pkwy W""",Phoenix,AZ,85051,33.5789212,-112.1233818,3.5,88,1,Delis;Event Planning & Services;Restaurants;Salad;Caterers;Sandwiches
3-aEgS7X2jrbxA7sA1nARw,"""La Flor De Calabaza""",,"""705 N 1st St, Ste 110""",Phoenix,AZ,85004,33.455863,-112.072167,3,70,1,Nightlife;Lounges;Latin American;Bars;Restaurants;Breakfast & Brunch;Mexican
3aJqrnY4u86F5-Fn_vAy-g,"""Il Primo Pizza & Wings""",,"""16880 N Cave Creek Rd""",Phoenix,AZ,85032,33.6402724,-112.0328431,3,38,1,Pizza;Restaurants
3aKmNE2coy5YLBCIu676og,"""Love Cuisine""",,"""3633 W Camelback Rd, Ste 7""",Phoenix,AZ,85019,33.5091503,-112.1372596,4,89,0,Restaurants;Caribbean;African;Soul Food
3Alq2Er28QVsdxGJlQgVkg,"""Culver's""",,"""4506 E Cactus Rd""",Phoenix,AZ,85032,33.6002388,-111.9863276,3,24,0,Sandwiches;Restaurants;Burgers;Ice Cream & Frozen Yogurt;Food
3AR0coEEReWxcbMxgS2DQg,"""Ranch Burger""",,"""3102 N 16th St""",Phoenix,AZ,85016,33.484011,-112.048027,2,3,0,Burgers;Food;Restaurants;Food Trucks;American (Traditional)
3awTUGMdUVrwEBkFFOxn9Q,"""Mancuso's Restaurant""",,"""201 E Washington St""",Phoenix,AZ,85004,33.4474123,-112.0706117,4,84,1,Restaurants;Italian;Seafood;Steakhouses
3b4efqz06QrLQ_w2xLc4pA,"""Olive Garden Italian Restaurant""",,"""10223 N Metro Parkway E""",Phoenix,AZ,85051,33.5803023,-112.1196529,3,40,0,Restaurants;Italian
3BGzRYh6GQbZz3LGAGb-sQ,"""Gallagher's""",,"""3220 E Baseline Rd""",Phoenix,AZ,85042,33.3788938,-112.0109661,2.5,175,1,Sports Bars;Bars;American (Traditional);Nightlife;Restaurants
3ByGQOVgds2YEu6kzl-XEQ,"""Rib Shop""",,"""4131 N 83rd Ave""",Phoenix,AZ,85033,33.4952976,-112.2360764,2.5,3,1,Sports Bars;Nightlife;American (Traditional);Restaurants;Bars
3BYLel7hPVEXzzVSHHEwHA,"""Aioli Gourmet Burgers and Catering Food Truck""",,"""10652 N 32nd St""",Phoenix,AZ,85028,33.5839175,-112.0141794,4.5,108,1,Food;Burgers;Food Trucks;Restaurants
3C5Z9homtzkWHouH2BHXYQ,"""Taco Guild""",,"""546 E Osborn Rd""",Phoenix,AZ,85012,33.48774674,-112.0656647,4,1092,1,Mexican;Bars;Nightlife;Restaurants;Cocktail Bars;Tex-Mex;Gastropubs
3CBLxydJU6CFRMGhu9b-sw,"""CK's Tavern & Grill""",,"""4142 E Chandler Blvd""",Phoenix,AZ,85048,33.3058134,-111.9932433,4,206,1,Bars;Sports Bars;Nightlife;Barbeque;Restaurants;Sandwiches;American (Traditional)
3deqbrFWWyHdlvAbmqWqMQ,"""LongHorn Steakhouse""",,"""10047 N Metro Pkwy""",Phoenix,AZ,85051,33.57805916,-112.1181255,3.5,110,1,Restaurants;Barbeque;Steakhouses;American (Traditional)
